"Value Date","Post Date","Credit Amount","Debit Amount","Closing Balance","Description","Page Number","Minus"
"12/02/2025","12/02/2025","","1000029.21","-138588798.14","WITHDRAWAL TRANSFER NEFT/HSBC/IDIBN52025021246867 791/CHEM FIN/ Txn Amt. 1000000.00 Charges. 29.21","137","1"
"12/02/2025","12/02/2025","","6769.66","-138595567.8","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250212468678 65/AJANTA T/ Txn Amt. 6767.00 Charges. 2.66","137","1"
"12/02/2025","12/02/2025","","2939.66","-138598507.46","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250212468678 67/MOHD MUM/ Txn Amt. 2937.00 Charges. 2.66","138","1"
"12/02/2025","12/02/2025","","122091.41","-138720598.87","WITHDRAWAL TRANSFER NEFT/PSIB/IDIBN520250212468678 51/Vindhya / Txn Amt. 122074.00 Charges. 17.41","138","1"
"12/02/2025","12/02/2025","","65666.61","-138786265.48","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250212468679 03/KALYAN S/ Txn Amt. 65661.00 Charges. 5.61","138","1"
"12/02/2025","12/02/2025","","600029.21","-139386294.69","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250212468679 04/HPCL Dri/ Txn Amt. 600000.00 Charges. 29.21","138","1"
"12/02/2025","12/02/2025","77308","","-139308986.69","NO BOOK DEPOSIT TRANSFER NEFT/HDFC/HDFCN520250212592 24646/ULTRATECH /","138","1"
"12/02/2025","12/02/2025","","1500000","-140808986.69","C.A.S. CASH CHEQUE Paid to SEL Branch-UMARI (M.P.)","138","1"
"12/02/2025","12/02/2025","","30000","-140838986.69","DEBIT TRANS TDS FOR CASH WITHDRAWAL","138","1"
"12/02/2025","12/02/2025","","300029.21","-141139015.9","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250212469097 30/ECO CEME/ Txn Amt. 300000.00 Charges. 29.21","138","1"
"12/02/2025","12/02/2025","18636.9","","-141120379","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN220250212000875 52/FINANCIAL /","138","1"
"12/02/2025","12/02/2025","685763.55","","-140434615.45","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN220250212000875 58/FINANCIAL /","138","1"
"12/02/2025","12/02/2025","1287735.42","","-139146880.03","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN220250212000875 60/FINANCIAL /","138","1"
"12/02/2025","12/02/2025","2167593.8","","-136979286.23","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN220250212000875 62/FINANCIAL /","139","1"
"12/02/2025","12/02/2025","188217.15","","-136791069.08","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN220250212000875 56/FINANCIAL /","139","1"
"12/02/2025","12/02/2025","100885.68","","-136690183.4","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN220250212000875 54/FINANCIAL /","139","1"
"12/02/2025","12/02/2025","1966739.68","","-134723443.72","NO BOOK DEPOSIT TRANSFER NEFT/UTIB/UTIBN62025021280579 879/J K CEMENT/","139","1"
"13/02/2025","13/02/2025","","1000000","-135723443.72","C.A.S. CASH CHEQUE Paid to SEL Branch-UMARI (M.P.)","139","1"
"13/02/2025","13/02/2025","","20000","-135743443.72","DEBIT TRANS TDS FOR CASH WITHDRAWAL","139","1"
"13/02/2025","13/02/2025","","15000","-135758443.72","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBN520250213470109 95/MAHENDRA/ Txn Amt. 14994.39 Charges. 5.61","139","1"
"13/02/2025","13/02/2025","","500029.21","-136258472.93","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250213470110 69/ETC POOL/ Txn Amt. 500000.00 Charges. 29.21","139","1"
"13/02/2025","13/02/2025","","750029.21","-137008502.14","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021347011 037/INDIAN O/ Txn Amt. 750000.00 Charges. 29.21","139","1"
"13/02/2025","13/02/2025","","38605.61","-137047107.75","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021347011 073/KANODIA / Txn Amt. 38600.00 Charges. 5.61","139","1"
"13/02/2025","13/02/2025","","6267.66","-137053375.41","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021347011 078/PYRAMID / Txn Amt. 6265.00 Charges. 2.66","139","1"
"13/02/2025","13/02/2025","","6000","-137059375.41","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250213470110 36/JAI SING/ Txn Amt. 5997.34 Charges. 2.66","140","1"
"13/02/2025","13/02/2025","","19710","-137079085.41","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250213470110 80/UNIVERSA/ Txn Amt. 19704.39 Charges. 5.61","140","1"
"13/02/2025","13/02/2025","","10000","-137089085.41","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBN520250213470110 39/BIHARI S/ Txn Amt. 9997.34 Charges. 2.66","140","1"
"13/02/2025","13/02/2025","","15731.61","-137104817.02","WITHDRAWAL TRANSFER NEFT/BARB/IDIBN52025021347011 079/Gautam a/ Txn Amt. 15726.00 Charges. 5.61","140","1"
"13/02/2025","13/02/2025","","200017.41","-137304834.43","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250213470110 87/Agarwal / Txn Amt. 200000.00 Charges. 17.41","140","1"
"13/02/2025","13/02/2025","","10002.66","-137314837.09","WITHDRAWAL TRANSFER NEFT/BDBL/IDIBN52025021347011 040/MOHHAMAD/ Txn Amt. 10000.00 Charges. 2.66","140","1"
"13/02/2025","13/02/2025","","4904.66","-137319741.75","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213470111 02/SAI KRIP/ Txn Amt. 4902.00 Charges. 2.66","140","1"
"13/02/2025","13/02/2025","","500029.21","-137819770.96","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250213470110 88/HPCL Dri/ Txn Amt. 500000.00 Charges. 29.21","140","1"
"13/02/2025","13/02/2025","","16141.61","-137835912.57","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250213470111 09/AMAR ENG/ Txn Amt. 16136.00 Charges. 5.61","141","1"
"13/02/2025","13/02/2025","","11294.61","-137847207.18","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250213470111 22/JEET DIE/ Txn Amt. 11289.00 Charges. 5.61","141","1"
"13/02/2025","13/02/2025","","40141.61","-137887348.79","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213470111 11/SHAAN SH/ Txn Amt. 40136.00 Charges. 5.61","141","1"
"13/02/2025","13/02/2025","","19861.61","-137907210.4","WITHDRAWAL TRANSFER NEFT/BKID/IDIBN520250213470111 12/NARAYAN / Txn Amt. 19856.00 Charges. 5.61","141","1"
"13/02/2025","13/02/2025","","12250","-137919460.4","WITHDRAWAL TRANSFER / BRANCH-P015 / BALBIR BODY REPAIRING WORKS","141","1"
"13/02/2025","13/02/2025","","183285.41","-138102745.81","WITHDRAWAL TRANSFER NEFT/HSBC/IDIBN52025021347101 751/CHEM FIN/ Txn Amt. 183268.00 Charges. 17.41","141","1"
"13/02/2025","13/02/2025","","14633","-138117378.81","WITHDRAWAL TRANSFER / BRANCH-P001 / RAJNEESH PANDEY","141","1"
"13/02/2025","13/02/2025","","14119","-138131497.81","WITHDRAWAL TRANSFER / BRANCH-P026 / Mo.","141","1"
"13/02/2025","13/02/2025","","13272","-138144769.81","WITHDRAWAL TRANSFER / BRANCH-P003 / DHANENDRA SINGH TIWARI","141","1"
"13/02/2025","13/02/2025","","7385","-138152154.81","WITHDRAWAL TRANSFER / BRANCH-P004 / NARENDRA KUMAR","141","1"
"13/02/2025","13/02/2025","","4885","-138157039.81","WITHDRAWAL TRANSFER / BRANCH-P005 / IKARAR","141","1"
"13/02/2025","13/02/2025","","8139","-138165178.81","WITHDRAWAL TRANSFER / BRANCH-P006 / SURESH PRASAD","142","1"
"13/02/2025","13/02/2025","","7008","-138172186.81","WITHDRAWAL TRANSFER / BRANCH-P007 / DHOOP","142","1"
"13/02/2025","13/02/2025","","5895","-138178081.81","WITHDRAWAL TRANSFER / BRANCH-P008 / JAGAT NARAYAN","142","1"
"13/02/2025","13/02/2025","","7560","-138185641.81","WITHDRAWAL TRANSFER / BRANCH-P009 / GURU PRASAD PANDEY","142","1"
"13/02/2025","13/02/2025","","7600","-138193241.81","WITHDRAWAL TRANSFER / BRANCH-P010 / MATHURA PRASAD","142","1"
"13/02/2025","13/02/2025","","6800","-138200041.81","WITHDRAWAL TRANSFER / BRANCH-P012 / Sandeep Kumar Mishra","142","1"
"13/02/2025","13/02/2025","","9996","-138210037.81","WITHDRAWAL TRANSFER / BRANCH-P013 / Akhtar Hussain","142","1"
"13/02/2025","13/02/2025","","22822","-138232859.81","WITHDRAWAL TRANSFER / BRANCH-P014 / Mr. DIWAKAR NATH GOSWAMI","142","1"
"13/02/2025","13/02/2025","","12640","-138245499.81","WITHDRAWAL TRANSFER / BRANCH-P015 / SHRINIWAS","142","1"
"13/02/2025","13/02/2025","","17554","-138263053.81","WITHDRAWAL TRANSFER / BRANCH-P016 / OMPRAKASH GUPTA","142","1"
"13/02/2025","13/02/2025","","3280","-138266333.81","WITHDRAWAL TRANSFER / BRANCH-P017 / MANISH","142","1"
"13/02/2025","13/02/2025","","15188","-138281521.81","WITHDRAWAL TRANSFER / BRANCH-P018 / PANKAJ KUMAR","142","1"
"13/02/2025","13/02/2025","","9106","-138290627.81","WITHDRAWAL TRANSFER / BRANCH-P019 / KAUSHAL KISHOR","142","1"
"13/02/2025","13/02/2025","","13548","-138304175.81","WITHDRAWAL TRANSFER / BRANCH-P020 / RAJENDRA PRASAD","142","1"
"13/02/2025","13/02/2025","","4262","-138308437.81","WITHDRAWAL TRANSFER / BRANCH-P021 / BRIJENDRA GUPTA","142","1"
"13/02/2025","13/02/2025","","9077","-138317514.81","WITHDRAWAL TRANSFER / BRANCH-P022 / RAJESH KUMAR TAMRAKAR","143","1"
"13/02/2025","13/02/2025","","17600","-138335114.81","WITHDRAWAL TRANSFER / BRANCH-P023 / SAURABH","143","1"
"13/02/2025","13/02/2025","","7200","-138342314.81","WITHDRAWAL TRANSFER / BRANCH-P024 / Arbaj","143","1"
"13/02/2025","13/02/2025","","3555","-138345869.81","WITHDRAWAL TRANSFER / BRANCH-P025 / JITENDR","143","1"
"13/02/2025","13/02/2025","","9914","-138355783.81","WITHDRAWAL TRANSFER / BRANCH-P002 / VIJAY KUMAR","143","1"
"13/02/2025","13/02/2025","","21285.61","-138377069.42","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250213471040 36/PRASHANT/ Txn Amt. 21280.00 Charges. 5.61","143","1"
"13/02/2025","13/02/2025","","11059.61","-138388129.03","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025021347104 065/ANOOP KU/ Txn Amt. 11054.00 Charges. 5.61","143","1"
"13/02/2025","13/02/2025","","8510.66","-138396639.69","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025021347104 059/ANOOP KU/ Txn Amt. 8508.00 Charges. 2.66","143","1"
"13/02/2025","13/02/2025","","7602.66","-138404242.35","WITHDRAWAL TRANSFER NEFT/UCBA/IDIBN52025021347104 094/RAHUL MI/ Txn Amt. 7600.00 Charges. 2.66","143","1"
"13/02/2025","13/02/2025","","8702.66","-138412945.01","WITHDRAWAL TRANSFER NEFT/ESMF/IDIBN52025021347104 073/SATYAM D/ Txn Amt. 8700.00 Charges. 2.66","143","1"
"13/02/2025","13/02/2025","","12005.61","-138424950.62","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213471040 60/RAVINDRA/ Txn Amt. 12000.00 Charges. 5.61","143","1"
"13/02/2025","13/02/2025","","17592.61","-138442543.23","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213471040 96/TAUKIR K/ Txn Amt. 17587.00 Charges. 5.61","144","1"
"13/02/2025","13/02/2025","","6802.66","-138449345.89","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213471040 74/UMAKANT / Txn Amt. 6800.00 Charges. 2.66","144","1"
"13/02/2025","13/02/2025","","14235.61","-138463581.5","WITHDRAWAL TRANSFER NEFT/CNRB/IDIBN52025021347104 098/BALENDRA/ Txn Amt. 14230.00 Charges. 5.61","144","1"
"13/02/2025","13/02/2025","","15645.61","-138479227.11","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213471041 01/JAGANNAT/ Txn Amt. 15640.00 Charges. 5.61","144","1"
"13/02/2025","13/02/2025","","5062.66","-138484289.77","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213471040 75/RAMSAGAR/ Txn Amt. 5060.00 Charges. 2.66","144","1"
"13/02/2025","13/02/2025","","8602.66","-138492892.43","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213471040 76/Shiv Pra/ Txn Amt. 8600.00 Charges. 2.66","144","1"
"13/02/2025","13/02/2025","","7602.66","-138500495.09","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250213471040 77/DWIJENDR/ Txn Amt. 7600.00 Charges. 2.66","144","1"
"13/02/2025","13/02/2025","","13605.61","-138514100.7","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213471041 03/MOHD.TAR/ Txn Amt. 13600.00 Charges. 5.61","144","1"
"13/02/2025","13/02/2025","","4702.66","-138518803.36","WITHDRAWAL TRANSFER NEFT/BARB/IDIBN52025021347104 104/RAJESH K/ Txn Amt. 4700.00 Charges. 2.66","145","1"
"13/02/2025","13/02/2025","","7470.66","-138526274.02","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250213471040 99/YOGENDRA/ Txn Amt. 7468.00 Charges. 2.66","145","1"
"14/02/2025","14/02/2025","","1893000","-140419274.02","WITHDRAWAL TRANSFER emi GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","145","1"
"14/02/2025","14/02/2025","","800029.21","-141219303.23","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021447206 127/BPCL ECM/ Txn Amt. 800000.00 Charges. 29.21","145","1"
"14/02/2025","14/02/2025","","26265.61","-141245568.84","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021447206 130/Katares / Txn Amt. 26260.00 Charges. 5.61","145","1"
"14/02/2025","14/02/2025","","150017.41","-141395586.25","WITHDRAWAL TRANSFER NEFT/AUBL/IDIBN52025021447206 111/GURUKRIP/ Txn Amt. 150000.00 Charges. 17.41","145","1"
"14/02/2025","14/02/2025","","16345.61","-141411931.86","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250214472060 84/MANISH A/ Txn Amt. 16340.00 Charges. 5.61","145","1"
"14/02/2025","14/02/2025","","1202.66","-141413134.52","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021447206 088/Katares / Txn Amt. 1200.00 Charges. 2.66","145","1"
"14/02/2025","14/02/2025","","5774.66","-141418909.18","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021447206 117/DEEP JYO/ Txn Amt. 5772.00 Charges. 2.66","145","1"
"14/02/2025","14/02/2025","","400029.21","-141818938.39","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250214472061 41/Translin/ Txn Amt. 400000.00 Charges. 29.21","146","1"
"14/02/2025","14/02/2025","","16765.61","-141835704","WITHDRAWAL TRANSFER NEFT/BARB/IDIBN52025021447206 143/RAFEEQ K/ Txn Amt. 16760.00 Charges. 5.61","146","1"
"14/02/2025","14/02/2025","","18005.61","-141853709.61","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025021447206 091/SP PANDE/ Txn Amt. 18000.00 Charges. 5.61","146","1"
"14/02/2025","14/02/2025","","78111.61","-141931821.22","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250214472061 50/SUNDRAM / Txn Amt. 78106.00 Charges. 5.61","146","1"
"14/02/2025","14/02/2025","","20784.61","-141952605.83","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021447206 151/KAUSHAL / Txn Amt. 20779.00 Charges. 5.61","146","1"
"14/02/2025","14/02/2025","","16881.61","-141969487.44","WITHDRAWAL TRANSFER NEFT/BARB/IDIBN52025021447206 162/EASS SEC/ Txn Amt. 16876.00 Charges. 5.61","146","1"
"14/02/2025","14/02/2025","","1350058.41","-143319545.85","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52025021443735 944/IOCXPP /. Txn Amt. 1350000.00 Charges. 58.41","146","1"
"14/02/2025","14/02/2025","","4688","-143324233.85","WITHDRAWAL TRANSFER / BRANCH-P030 / PRINCE TRADING COMPANY","146","1"
"14/02/2025","14/02/2025","5772","","-143318461.85","NO BOOK DEPOSIT TRANSFER IDIBN52025021447206117 DEEP JYOTI INCORRECT AC","146","1"
"14/02/2025","14/02/2025","","1000000","-144318461.85","C.A.S. CASH CHEQUE Paid to SELF Branch-UMARI (M.P.)","146","1"
"14/02/2025","14/02/2025","","20000","-144338461.85","DEBIT TRANS TDS FOR CASH WITHDRAWAL","147","1"
"14/02/2025","14/02/2025","","23624","-144362085.85","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250214472738 27/PRABHAKA/ Txn Amt. 23618.39 Charges. 5.61","147","1"
"14/02/2025","14/02/2025","","14110","-144376195.85","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025021447273 843/SESHMANI/ Txn Amt. 14104.39 Charges. 5.61","147","1"
"14/02/2025","14/02/2025","","17617","-144393812.85","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250214472738 28/JAGYALAL/ Txn Amt. 17611.39 Charges. 5.61","147","1"
"14/02/2025","14/02/2025","","24730","-144418542.85","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250214472738 34/RAMMANI / Txn Amt. 24724.39 Charges. 5.61","147","1"
"14/02/2025","14/02/2025","","17481","-144436023.85","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250214472738 63/AHIWARAN/ Txn Amt. 17475.39 Charges. 5.61","147","1"
"14/02/2025","14/02/2025","","17489","-144453512.85","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250214472738 69/RAMMANI / Txn Amt. 17483.39 Charges. 5.61","147","1"
"14/02/2025","14/02/2025","","17395","-144470907.85","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250214472738 36/SHIV DAY/ Txn Amt. 17389.39 Charges. 5.61","147","1"
"14/02/2025","14/02/2025","","36595","-144507502.85","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025021447273 837/CHANDRAB/ Txn Amt. 36589.39 Charges. 5.61","147","1"
"14/02/2025","14/02/2025","","32731","-144540233.85","WITHDRAWAL TRANSFER NEFT/AUBL/IDIBN52025021447273 839/SUNIL JA/ Txn Amt. 32725.39 Charges. 5.61","148","1"
"14/02/2025","14/02/2025","","17225","-144557458.85","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250214472738 40/SHANKAR / Txn Amt. 17219.39 Charges. 5.61","148","1"
"14/02/2025","14/02/2025","","35068","-144592526.85","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021447273 874/SHRI BHA/ Txn Amt. 35062.39 Charges. 5.61","148","1"
"14/02/2025","14/02/2025","","11047","-144603573.85","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250214472738 89/SHEETA P/ Txn Amt. 11041.39 Charges. 5.61","148","1"
"14/02/2025","14/02/2025","","10900","-144614473.85","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250214472754 69/VIPUL AG/ Txn Amt. 10894.39 Charges. 5.61","148","1"
"14/02/2025","14/02/2025","","4980","-144619453.85","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025021447275 517/SUNEET S/ Txn Amt. 4977.34 Charges. 2.66","148","1"
"14/02/2025","14/02/2025","","6900","-144626353.85","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250214472754 75/RAJU KUS/ Txn Amt. 6897.34 Charges. 2.66","148","1"
"14/02/2025","14/02/2025","","32000","-144658353.85","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250214472754 76/RAJU KUS/ Txn Amt. 31994.39 Charges. 5.61","148","1"
"14/02/2025","14/02/2025","","15000","-144673353.85","WITHDRAWAL TRANSFER NEFT/ESFB/IDIBN52025021447275 491/RAJBAHOR/ Txn Amt. 14994.39 Charges. 5.61","149","1"
"14/02/2025","14/02/2025","","15000","-144688353.85","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250214472754 92/ABHILASH/ Txn Amt. 14994.39 Charges. 5.61","149","1"
"14/02/2025","14/02/2025","","28000","-144716353.85","WITHDRAWAL TRANSFER NEFT/PSIB/IDIBN520250214472755 22/RAKESH A/ Txn Amt. 27994.39 Charges. 5.61","149","1"
"14/02/2025","14/02/2025","","10705.61","-144727059.46","WITHDRAWAL TRANSFER NEFT/PSIB/IDIBN520250214472768 72/SUDAMA / Txn Amt. 10700.00 Charges. 5.61","149","1"
"14/02/2025","14/02/2025","","28000","-144755059.46","WITHDRAWAL TRANSFER / BRANCH-P019 / ANUPAM SHUKLA","149","1"
"15/02/2025","15/02/2025","23638","","-144731421.46","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN220250215020801 80/ICICI BANK/","149","1"
"15/02/2025","15/02/2025","","550029.21","-145281450.67","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021547324 191/INDIAN O/ Txn Amt. 550000.00 Charges. 29.21","149","1"
"15/02/2025","15/02/2025","","550029.21","-145831479.88","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250215473242 21/HPCL Dri/ Txn Amt. 550000.00 Charges. 29.21","149","1"
"15/02/2025","15/02/2025","","300028.21","-146131508.09","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250215473242 22/NAVAL PE/ Txn Amt. 299999.00 Charges. 29.21","149","1"
"15/02/2025","15/02/2025","","5774.66","-146137282.75","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021547324 224/DEEP JYO/ Txn Amt. 5772.00 Charges. 2.66","150","1"
"15/02/2025","15/02/2025","","400029.21","-146537311.96","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250215473242 26/Translin/ Txn Amt. 400000.00 Charges. 29.21","150","1"
"15/02/2025","15/02/2025","","200017.41","-146737329.37","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250215473298 56/ETC POOL/ Txn Amt. 200000.00 Charges. 17.41","150","1"
"15/02/2025","15/02/2025","229756.21","","-146507573.16","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520250215909 08977/ULTRATEC/","150","1"
"15/02/2025","15/02/2025","","900058.41","-147407631.57","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52025021543763 540/IOCXPP /. Txn Amt. 900000.00 Charges. 58.41","150","1"
"15/02/2025","15/02/2025","","87942","-147495573.57","WITHDRAWAL TRANSFER /EPF Payment/2922502007676/01915022 5721862 EMPLOYEES PROVIDENT FUND ORGANISATION","150","1"
"15/02/2025","15/02/2025","25000","","-147470573.57","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN420250215000182 73/DHRUV MINE/","150","1"
"15/02/2025","15/02/2025","25000","","-147445573.57","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN420250215000182 69/DHRUV MINE/","150","1"
"15/02/2025","15/02/2025","","45823","-147491396.57","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250215474121 88/RAVI PRA/ Txn Amt. 45817.39 Charges. 5.61","150","1"
"15/02/2025","15/02/2025","","6002.66","-147497399.23","WITHDRAWAL TRANSFER NEFT/BDBL/IDIBN52025021547412 199/MOHHAMAD/ Txn Amt. 6000.00 Charges. 2.66","151","1"
"15/02/2025","15/02/2025","","66005.61","-147563404.84","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250215474122 11/GOEL CAR/ Txn Amt. 66000.00 Charges. 5.61","151","1"
"15/02/2025","15/02/2025","","6000","-147569404.84","WITHDRAWAL TRANSFER / BRANCH-P015 / MO. FAREED","151","1"
"17/02/2025","17/02/2025","","400029.21","-147969434.05","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021747464 150/BPCL ECM/ Txn Amt. 400000.00 Charges. 29.21","151","1"
"17/02/2025","17/02/2025","","350029.21","-148319463.26","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250217474641 70/HPCL Dri/ Txn Amt. 350000.00 Charges. 29.21","151","1"
"17/02/2025","17/02/2025","","500029.21","-148819492.47","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250217474641 77/ETC POOL/ Txn Amt. 500000.00 Charges. 29.21","151","1"
"17/02/2025","17/02/2025","","750000","-149569492.47","C.A.S. CASH CHEQUE Paid to SELF Branch-UMARI (M.P.)","151","1"
"17/02/2025","17/02/2025","","15000","-149584492.47","DEBIT TRANS TDS FOR CASH WITHDRAWAL","151","1"
"17/02/2025","17/02/2025","140000","","-149444492.47","NO BOOK DEPOSIT TRANSFER GOEL CARGO PVT. LTD. KISHORILAL DWIVEDI","151","1"
"17/02/2025","17/02/2025","415115","","-149029377.47","CREDIT TXN","151","1"
"17/02/2025","17/02/2025","","700029.21","-149729406.68","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021747558 763/INDIAN O/ Txn Amt. 700000.00 Charges. 29.21","151","1"
"17/02/2025","17/02/2025","61769","","-149667637.68","NO BOOK DEPOSIT TRANSFER NEFT/INDB/INDBN52025021701691 172/ASHTECH (I/","151","1"
"17/02/2025","17/02/2025","20000","","-149647637.68","NO BOOK DEPOSIT TRANSFER NEFT/UBIN/UBINN52025021711107 449/S S COAL A/","152","1"
"17/02/2025","17/02/2025","20000","","-149627637.68","NO BOOK DEPOSIT TRANSFER NEFT/UBIN/UBINN52025021711107 445/S S COAL A/","152","1"
"17/02/2025","17/02/2025","20000","","-149607637.68","NO BOOK DEPOSIT TRANSFER NEFT/UBIN/UBINN52025021711107 434/S S COAL A/","152","1"
"17/02/2025","17/02/2025","","500000","-150107637.68","WITHDRAWAL TRANSFER /IMPS/P2A/504820443824/ 0IOCLXPP1001119886/HDFC/Io","152","1"
"17/02/2025","17/02/2025","","23.6","-150107661.28","WITHDRAWAL TRANSFER /IMPS COMMISSION CHARGES/504820443824/","152","1"
"18/02/2025","18/02/2025","","500029.21","-150607690.49","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250218477501 83/ETC POOL/ Txn Amt. 500000.00 Charges. 29.21","152","1"
"18/02/2025","18/02/2025","","200017.41","-150807707.9","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021847750 209/LAKSHMI / Txn Amt. 200000.00 Charges. 17.41","152","1"
"18/02/2025","18/02/2025","","200017.41","-151007725.31","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025021847750 214/TYRE CEN/ Txn Amt. 200000.00 Charges. 17.41","152","1"
"18/02/2025","18/02/2025","","8448.66","-151016173.97","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250218477502 18/KALLU SH/ Txn Amt. 8446.00 Charges. 2.66","152","1"
"18/02/2025","18/02/2025","","22735.61","-151038909.58","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250218477502 23/SHAAN SH/ Txn Amt. 22730.00 Charges. 5.61","152","1"
"18/02/2025","18/02/2025","","300029.21","-151338938.79","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250218477502 59/SHREE SH/ Txn Amt. 300000.00 Charges. 29.21","153","1"
"18/02/2025","18/02/2025","","400029.21","-151738968","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250218477502 62/HPCL Dri/ Txn Amt. 400000.00 Charges. 29.21","153","1"
